game_id,player,season,date,team,opponent,location,city,w_l,route,distance,tz,flight_time,team_rest,player_rest,games_played,mins,pts,shift_hrs,fgm,fga,pct_fg,fg3m,fg3a,pct_fg3,pct_ft,fg2m,fg2a,pct_fg2,ftm,fta,oreb,dreb,treb,ast,stl,blk,tov,pf,plusminus,b2b,b2b_1st,b2b_2nd,x3in4,x4in5,x5in7,traveling_west,traveling_east,pctEFG,pctTS,pctUSG,ortg,drtg,netrtg,pacePer40PACE_PER40,ratioPIE,avg_PIE,PIE_above_season_avg,extra_rest,type_of_rest
21100892,Kawhi Leonard,2011-12,2012-04-14,San Antonio Spurs,Phoenix Suns,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,57,24,14,0,5,6,0.833,3,3,1,1,2,3,0.6666666666666666,1,1,3,2,5,2,2,0,3,1,24,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1.083,1.087,0.167,125,76.6,48.4,79.83,0.184,0.11321874999999999,0.07078125,0,no load manage
21100912,Kawhi Leonard,2011-12,2012-04-16,San Antonio Spurs,Golden State Warriors,Away,San Francisco,W,San Antonio - San Francisco,1488,America/Los_Angeles,~3.31 hours,1,1,58,16,7,-2,3,4,0.75,1,2,0.5,NA,2,2,1,0,0,1,6,7,2,1,0,1,1,11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.875,0.875,0.109,113.9,88.2,25.7,86.33,0.221,0.11321874999999999,0.10778125000000001,0,no load manage
21100917,Kawhi Leonard,2011-12,2012-04-17,San Antonio Spurs,Los Angeles Lakers,Away,Los Angeles,W,San Francisco - Los Angeles,339,America/Los_Angeles,~55 minutes,0,0,59,18,3,0,1,5,0.2,1,3,0.3333333333333333,NA,0,2,0,0,0,0,4,4,0,1,0,0,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.3,0.3,0.132,100,94.7,5.3,83.8,0.044,0.11321874999999999,-0.06921875,0,no load manage
21100929,Kawhi Leonard,2011-12,2012-04-18,San Antonio Spurs,Sacramento Kings,Away,Sacramento,W,Los Angeles - Sacramento,352,America/Los_Angeles,~55 minutes,0,0,60,27,13,0,6,10,0.6,1,3,0.3333333333333333,NA,5,7,0.7142857142857143,0,0,0,5,5,4,2,0,0,2,20,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.65,0.65,0.161,138.2,101.8,36.4,80.05,0.145,0.11321874999999999,0.03178125,0,no load manage
21100941,Kawhi Leonard,2011-12,2012-04-20,San Antonio Spurs,Los Angeles Lakers,Home,San Antonio,W,Sacramento - San Antonio,1453,America/Chicago,~3.23 hours,1,1,61,19,8,2,3,5,0.6,2,2,1,NA,1,3,0.3333333333333333,0,0,1,3,4,1,2,0,0,4,13,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.8,0.8,0.132,147.1,105.7,41.3,73.27,0.11,0.11321874999999999,-0.0032187499999999925,0,no load manage
21100956,Kawhi Leonard,2011-12,2012-04-22,San Antonio Spurs,Cleveland Cavaliers,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,62,32,11,0,3,8,0.375,1,4,0.25,0.667,2,4,0.5,4,6,1,6,7,0,1,0,2,1,-1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.438,0.517,0.188,111.9,115.2,-3.2,84.13,0.065,0.11321874999999999,-0.04821874999999999,0,no load manage
21100965,Kawhi Leonard,2011-12,2012-04-23,San Antonio Spurs,Portland Trail Blazers,Home,San Antonio,W,No Travel,0,America/Chicago,-,0,0,63,19,2,0,1,4,0.25,0,2,0,NA,1,2,0.5,0,0,2,0,2,2,1,0,1,1,17,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.25,0.25,0.119,118.9,73,45.9,76.62,0.014,0.11321874999999999,-0.09921875,0,no load manage
21100977,Kawhi Leonard,2011-12,2012-04-25,San Antonio Spurs,Phoenix Suns,Away,Phoenix,W,San Antonio - Phoenix,847,America/Phoenix,~1.88 hours,1,1,64,17,10,-1,4,8,0.5,0,1,0,1,4,7,0.5714285714285714,2,2,0,3,3,2,1,0,1,2,-4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.5,0.563,0.238,94.4,102.7,-8.3,85.97,0.141,0.11321874999999999,0.027781249999999993,0,no load manage
21200008,Kawhi Leonard,2012-13,2012-10-31,San Antonio Spurs,New Orleans Hornets,Away,New Orleans,W,San Antonio - New Orleans,516,America/Chicago,~1.15 hours,4,4,1,34,19,0,6,13,0.462,3,6,0.5,1,3,7,0.42857142857142855,4,4,1,6,7,1,5,0,2,5,12,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.577,0.644,0.211,113.2,95.6,17.6,79.35,0.139,0.11387931034482758,0.025120689655172432,0,no load manage
21200014,Kawhi Leonard,2012-13,2012-11-01,San Antonio Spurs,Oklahoma City Thunder,Home,San Antonio,W,New Orleans - San Antonio,516,America/Chicago,~1.15 hours,0,0,2,32,6,0,2,8,0.25,0,3,0,1,2,5,0.4,2,2,1,3,4,1,5,0,4,4,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,0.338,0.191,87.7,87.5,0.2,80.36,0.015,0.11387931034482758,-0.09887931034482758,0,no load manage
21200035,Kawhi Leonard,2012-13,2012-11-03,San Antonio Spurs,Utah Jazz,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,3,32,13,0,5,5,1,1,1,1,1,4,4,1,2,2,1,4,5,3,0,0,1,1,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1.1,1.105,0.108,133.3,90.2,43.2,74.77,0.15,0.11387931034482758,0.036120689655172414,0,no load manage
21200047,Kawhi Leonard,2012-13,2012-11-05,San Antonio Spurs,Indiana Pacers,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,4,25,9,0,3,9,0.333,0,2,0,1,3,7,0.42857142857142855,3,3,2,2,4,1,1,0,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333,0.436,0.208,97.8,86.4,11.4,72.16,0.084,0.11387931034482758,-0.029879310344827575,0,no load manage
21200064,Kawhi Leonard,2012-13,2012-11-07,San Antonio Spurs,Los Angeles Clippers,Away,Los Angeles,L,San Antonio - Los Angeles,1210,America/Los_Angeles,~2.69 hours,1,1,5,23,4,-2,2,5,0.4,0,2,0,NA,2,3,0.6666666666666666,0,0,0,4,4,2,0,0,1,0,-9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.4,0.4,0.13,100,120.9,-20.9,74.84,0.055,0.11387931034482758,-0.05887931034482758,0,no load manage
21200078,Kawhi Leonard,2012-13,2012-11-09,San Antonio Spurs,Sacramento Kings,Away,Sacramento,W,Los Angeles - Sacramento,352,America/Los_Angeles,~55 minutes,1,1,6,31,11,0,3,7,0.429,1,2,0.5,0.8,2,5,0.4,4,5,2,7,9,1,1,2,2,2,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.598,0.153,95.5,86.2,9.3,83.26,0.137,0.11387931034482758,0.02312068965517243,0,no load manage
21200088,Kawhi Leonard,2012-13,2012-11-10,San Antonio Spurs,Portland Trail Blazers,Away,Portland,W,Sacramento - Portland,486,America/Los_Angeles,~1.08 hours,0,0,7,23,10,0,5,6,0.833,0,1,0,NA,5,5,1,0,0,0,3,3,1,3,0,3,4,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.833,0.833,0.184,121.3,102.1,19.2,84.29,0.088,0.11387931034482758,-0.025879310344827586,0,no load manage
21200108,Kawhi Leonard,2012-13,2012-11-13,San Antonio Spurs,Los Angeles Lakers,Away,Los Angeles,W,Portland - Los Angeles,821,America/Los_Angeles,~1.82 hours,2,2,8,26,7,0,3,6,0.5,1,2,0.5,NA,2,4,0.5,0,0,0,4,4,2,1,0,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.583,0.583,0.133,97.9,95.8,2.1,73.31,0.089,0.11387931034482758,-0.024879310344827585,0,no load manage
21200120,Kawhi Leonard,2012-13,2012-11-15,San Antonio Spurs,New York Knicks,Home,San Antonio,L,Los Angeles - San Antonio,1210,America/Chicago,~2.69 hours,1,1,9,33,16,2,6,12,0.5,3,7,0.42857142857142855,1,3,5,0.6,1,1,5,4,9,0,2,0,1,2,-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.625,0.643,0.176,107.7,120.9,-13.2,79.03,0.118,0.11387931034482758,0.004120689655172413,0,no load manage
21200387,Kawhi Leonard,2012-13,2012-12-21,San Antonio Spurs,New Orleans Hornets,Home,San Antonio,W,Denver - San Antonio,799,America/Chicago,~1.78 hours,2,35,10,20,8,1,3,7,0.429,1,3,0.3333333333333333,0.5,2,4,0.5,1,2,0,2,2,1,2,1,0,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.5,0.508,0.186,112.5,92.3,20.2,79,0.11,0.11387931034482758,-0.00387931034482758,33,extended injury rest
21200402,Kawhi Leonard,2012-13,2012-12-23,San Antonio Spurs,Dallas Mavericks,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,11,26,17,0,6,11,0.545,3,7,0.42857142857142855,1,3,4,0.75,2,2,1,3,4,2,5,0,0,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.682,0.715,0.207,138.9,85.5,53.4,83.69,0.19,0.11387931034482758,0.07612068965517242,0,no load manage
21200418,Kawhi Leonard,2012-13,2012-12-26,San Antonio Spurs,Toronto Raptors,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,12,24,9,0,4,8,0.5,0,3,0,1,4,5,0.8,1,1,1,9,10,2,3,0,3,2,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.533,0.212,115.2,78.3,37,76.14,0.18,0.11387931034482758,0.06612068965517241,0,no load manage
21200432,Kawhi Leonard,2012-13,2012-12-28,San Antonio Spurs,Houston Rockets,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,13,27,2,0,1,3,0.333,0,1,0,NA,1,2,0.5,0,0,0,5,5,0,2,1,0,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333,0.333,0.05,108.5,96.7,11.8,90.45,0.063,0.11387931034482758,-0.05087931034482758,0,no load manage
21200449,Kawhi Leonard,2012-13,2012-12-30,San Antonio Spurs,Dallas Mavericks,Away,Dallas,W,San Antonio - Dallas,252,America/Chicago,~55 minutes,1,1,14,28,5,0,2,5,0.4,1,2,0.5,NA,1,3,0.3333333333333333,0,0,1,6,7,1,1,0,1,0,14,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.5,0.097,122,98.3,23.7,83.59,0.07,0.11387931034482758,-0.043879310344827574,0,no load manage
21200457,Kawhi Leonard,2012-13,2012-12-31,San Antonio Spurs,Brooklyn Nets,Home,San Antonio,W,Dallas - San Antonio,252,America/Chicago,~55 minutes,0,0,15,23,10,0,4,5,0.8,2,3,0.6666666666666666,NA,2,2,1,0,0,0,3,3,2,1,0,0,0,28,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,0.111,128.6,61.9,66.7,73.42,0.205,0.11387931034482758,0.09112068965517241,0,no load manage
21200470,Kawhi Leonard,2012-13,2013-01-02,San Antonio Spurs,Milwaukee Bucks,Away,Milwaukee,W,San Antonio - Milwaukee,1107,America/Chicago,~2.46 hours,1,1,16,24,4,0,2,6,0.333,0,2,0,NA,2,4,0.5,0,0,0,5,5,0,1,0,0,2,-4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.333,0.333,0.109,96.2,105.9,-9.7,87.54,0.041,0.11387931034482758,-0.07287931034482759,0,no load manage
21200476,Kawhi Leonard,2012-13,2013-01-03,San Antonio Spurs,New York Knicks,Away,New York,L,Milwaukee - New York,740,America/New_York,~1.64 hours,0,0,17,30,7,1,3,8,0.375,1,5,0.2,NA,2,3,0.6666666666666666,0,0,1,2,3,2,0,0,0,1,-7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0.438,0.438,0.123,86,96.6,-10.6,76.45,0.063,0.11387931034482758,-0.05087931034482758,0,no load manage
21200496,Kawhi Leonard,2012-13,2013-01-05,San Antonio Spurs,Philadelphia 76ers,Home,San Antonio,W,New York - San Antonio,1584,America/Chicago,~3.52 hours,1,1,18,27,2,-1,1,4,0.25,0,1,0,NA,1,3,0.3333333333333333,0,0,2,7,9,1,1,1,0,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.25,0.25,0.063,107.1,74.1,33,83.82,0.057,0.11387931034482758,-0.05687931034482758,0,no load manage
21200507,Kawhi Leonard,2012-13,2013-01-07,San Antonio Spurs,New Orleans Hornets,Away,New Orleans,L,San Antonio - New Orleans,516,America/Chicago,~1.15 hours,1,1,19,31,10,0,4,6,0.667,2,4,0.5,NA,2,2,1,0,0,0,3,3,1,1,1,2,1,-6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.833,0.833,0.118,88.3,95.2,-6.8,78.26,0.119,0.11387931034482758,0.005120689655172414,0,no load manage
21200522,Kawhi Leonard,2012-13,2013-01-09,San Antonio Spurs,Los Angeles Lakers,Home,San Antonio,W,New Orleans - San Antonio,516,America/Chicago,~1.15 hours,1,1,20,33,11,0,4,7,0.571,2,4,0.5,1,2,3,0.6666666666666666,1,1,1,2,3,2,2,1,1,3,-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.714,0.739,0.111,97.1,111.4,-14.4,83.34,0.08,0.11387931034482758,-0.03387931034482758,0,no load manage
21200535,Kawhi Leonard,2012-13,2013-01-11,San Antonio Spurs,Memphis Grizzlies,Away,Memphis,L,San Antonio - Memphis,631,America/Chicago,~1.4 hours,1,1,21,39,6,0,2,6,0.333,1,3,0.3333333333333333,0.5,1,3,0.3333333333333333,1,2,0,2,2,1,2,0,0,2,-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.417,0.436,0.096,95.5,116.9,-21.4,68.46,0.034,0.11387931034482758,-0.07987931034482758,0,no load manage
21200552,Kawhi Leonard,2012-13,2013-01-13,San Antonio Spurs,Minnesota Timberwolves,Home,San Antonio,W,Memphis - San Antonio,631,America/Chicago,~1.4 hours,1,1,22,30,9,0,4,5,0.8,1,2,0.5,NA,3,3,1,0,0,0,4,4,0,1,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0.9,0.098,101.7,101.7,0,78.6,0.101,0.11387931034482758,-0.012879310344827574,0,no load manage
21200576,Kawhi Leonard,2012-13,2013-01-16,San Antonio Spurs,Memphis Grizzlies,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,23,23,13,0,5,6,0.833,3,3,1,NA,2,3,0.6666666666666666,0,0,1,3,4,3,2,2,2,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.083,1.083,0.19,117.1,102.4,14.7,71.86,0.201,0.11387931034482758,0.08712068965517243,0,no load manage
21200590,Kawhi Leonard,2012-13,2013-01-18,San Antonio Spurs,Golden State Warriors,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,24,28,0,0,0,4,0,0,2,0,NA,0,2,0,0,0,0,5,5,1,0,0,1,1,-4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.086,88.7,98.1,-9.4,75.77,0,0.11387931034482758,-0.11387931034482758,0,no load manage
21200594,Kawhi Leonard,2012-13,2013-01-19,San Antonio Spurs,Atlanta Hawks,Away,Atlanta,W,San Antonio - Atlanta,880,America/New_York,~1.96 hours,0,0,25,34,14,1,4,8,0.5,2,5,0.4,1,2,3,0.6666666666666666,4,4,1,4,5,1,2,1,0,4,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.625,0.717,0.145,107.4,106,1.4,80,0.102,0.11387931034482758,-0.011879310344827587,0,no load manage
21200611,Kawhi Leonard,2012-13,2013-01-21,San Antonio Spurs,Philadelphia 76ers,Away,Philadelphia,W,Atlanta - Philadelphia,671,America/New_York,~1.49 hours,1,1,26,35,16,0,6,13,0.462,2,5,0.4,0.5,4,8,0.5,2,4,2,5,7,0,2,0,1,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.538,0.542,0.2,94.2,77.9,16.3,79.14,0.113,0.11387931034482758,-8.793103448275774e-4,0,no load manage
21200639,Kawhi Leonard,2012-13,2013-01-25,San Antonio Spurs,Dallas Mavericks,Away,Dallas,W,San Antonio - Dallas,252,America/Chicago,~55 minutes,1,3,27,28,10,0,2,8,0.25,2,4,0.5,1,0,4,0,4,4,0,8,8,2,4,0,1,0,21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.375,0.512,0.167,125,90,35,84.92,0.139,0.11387931034482758,0.025120689655172432,2,couple extra days rest
21200648,Kawhi Leonard,2012-13,2013-01-26,San Antonio Spurs,Phoenix Suns,Home,San Antonio,W,Dallas - San Antonio,252,America/Chicago,~55 minutes,0,0,28,30,7,0,3,7,0.429,1,2,0.5,NA,2,5,0.4,0,0,1,5,6,2,1,0,0,1,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.5,0.5,0.113,117.5,112.5,5,76.44,0.081,0.11387931034482758,-0.03287931034482758,0,no load manage
21200678,Kawhi Leonard,2012-13,2013-01-30,San Antonio Spurs,Charlotte Bobcats,Home,San Antonio,W,No Travel,0,America/Chicago,-,3,3,29,34,18,0,7,10,0.7,4,5,0.8,NA,3,5,0.6,0,0,0,5,5,0,2,1,0,3,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.9,0.9,0.147,113.8,75.8,38.1,78.09,0.189,0.11387931034482758,0.07512068965517242,0,no load manage
21200702,Kawhi Leonard,2012-13,2013-02-02,San Antonio Spurs,Washington Wizards,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,30,33,10,0,3,9,0.333,1,4,0.25,1,2,5,0.4,3,3,1,10,11,0,1,1,1,2,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.389,0.484,0.157,110.6,83.1,27.5,78.57,0.108,0.11387931034482758,-0.005879310344827582,0,no load manage
21200731,Kawhi Leonard,2012-13,2013-02-06,San Antonio Spurs,Minnesota Timberwolves,Away,Minneapolis,W,San Antonio - Minneapolis,1109,America/Chicago,~2.46 hours,3,3,31,31,19,0,7,13,0.538,2,3,0.6666666666666666,1,5,10,0.5,3,3,1,9,10,1,2,1,0,3,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.615,0.663,0.209,112.7,89.1,23.6,81.93,0.198,0.11387931034482758,0.08412068965517243,0,no load manage
21200739,Kawhi Leonard,2012-13,2013-02-08,San Antonio Spurs,Detroit Pistons,Away,Detroit,L,Minneapolis - Detroit,538,America/Detroit,~1.2 hours,1,1,32,26,16,1,6,13,0.462,2,6,0.3333333333333333,0.667,4,7,0.5714285714285714,2,3,0,5,5,1,3,1,0,1,-14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.538,0.559,0.255,102,129.4,-27.5,77.52,0.16,0.11387931034482758,0.04612068965517242,0,no load manage
21200758,Kawhi Leonard,2012-13,2013-02-10,San Antonio Spurs,Brooklyn Nets,Away,New York,W,Detroit - New York,488,America/New_York,~1.08 hours,1,1,33,26,9,0,4,6,0.667,1,2,0.5,NA,3,4,0.75,0,0,0,3,3,1,3,0,1,2,16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0.75,0.135,128.3,93.5,34.8,71.92,0.132,0.11387931034482758,0.018120689655172426,0,no load manage
21200766,Kawhi Leonard,2012-13,2013-02-11,San Antonio Spurs,Chicago Bulls,Away,Chicago,W,New York - Chicago,718,America/Chicago,~1.6 hours,0,0,34,44,26,-1,11,18,0.611,1,3,0.3333333333333333,0.5,10,15,0.6666666666666666,3,6,0,4,4,0,1,0,0,0,24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.639,0.63,0.247,122.2,92.6,29.6,74.28,0.142,0.11387931034482758,0.028120689655172407,0,no load manage
21200776,Kawhi Leonard,2012-13,2013-02-13,San Antonio Spurs,Cleveland Cavaliers,Away,Cleveland,W,Chicago - Cleveland,311,America/New_York,~55 minutes,1,1,35,33,13,1,5,10,0.5,1,2,0.5,1,4,8,0.5,2,2,2,8,10,2,1,4,4,1,-2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.55,0.597,0.197,93.9,95.5,-1.6,80.89,0.142,0.11387931034482758,0.028120689655172407,0,no load manage
21200796,Kawhi Leonard,2012-13,2013-02-19,San Antonio Spurs,Sacramento Kings,Away,Sacramento,W,San Antonio - Sacramento,1453,America/Los_Angeles,~3.23 hours,5,5,36,31,15,-2,4,11,0.364,2,5,0.4,0.833,2,6,0.3333333333333333,5,6,0,2,2,1,1,0,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.455,0.55,0.217,114.3,106.3,8,83.23,0.063,0.11387931034482758,-0.05087931034482758,0,no load manage
21200822,Kawhi Leonard,2012-13,2013-02-22,San Antonio Spurs,Golden State Warriors,Away,San Francisco,L,Los Angeles - San Francisco,339,America/Los_Angeles,~55 minutes,0,2,37,39,10,0,3,8,0.375,0,3,0,1,3,5,0.6,4,4,1,5,6,3,0,1,0,4,-10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.375,0.512,0.119,92.5,103.7,-11.2,83.41,0.079,0.11387931034482758,-0.03487931034482758,2,couple extra days rest
21200836,Kawhi Leonard,2012-13,2013-02-24,San Antonio Spurs,Phoenix Suns,Away,Phoenix,W,San Francisco - Phoenix,652,America/Phoenix,~1.45 hours,1,1,38,33,16,1,5,13,0.385,1,4,0.25,0.833,4,9,0.4444444444444444,5,6,1,8,9,2,3,1,1,3,-2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.423,0.512,0.236,92.5,95.5,-3,80.56,0.168,0.11387931034482758,0.05412068965517243,0,no load manage
21200858,Kawhi Leonard,2012-13,2013-02-27,San Antonio Spurs,Phoenix Suns,Home,San Antonio,L,Phoenix - San Antonio,847,America/Chicago,~1.88 hours,2,2,39,42,15,1,4,10,0.4,1,4,0.25,0.667,3,6,0.5,6,9,0,1,1,4,3,0,1,4,-5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.45,0.537,0.161,101.2,107.4,-6.2,77.06,0.072,0.11387931034482758,-0.041879310344827586,0,no load manage
21200872,Kawhi Leonard,2012-13,2013-03-01,San Antonio Spurs,Sacramento Kings,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,40,30,14,0,5,7,0.714,0,0,0,1,5,7,0.7142857142857143,4,4,0,4,4,4,2,0,2,0,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.714,0.799,0.151,130.3,85.1,45.2,89.56,0.14,0.11387931034482758,0.026120689655172433,0,no load manage
21200886,Kawhi Leonard,2012-13,2013-03-03,San Antonio Spurs,Detroit Pistons,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,41,26,14,0,6,10,0.6,0,2,0,1,6,8,0.75,2,2,0,6,6,2,1,1,2,1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,0.643,0.217,125.9,67.9,58,81.37,0.174,0.11387931034482758,0.06012068965517241,0,no load manage
21200909,Kawhi Leonard,2012-13,2013-03-06,San Antonio Spurs,Chicago Bulls,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,42,32,14,0,6,11,0.545,0,1,0,1,6,10,0.6,2,2,0,7,7,2,1,1,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.545,0.589,0.194,108.1,95.1,13,75.73,0.139,0.11387931034482758,0.025120689655172432,0,no load manage
21200923,Kawhi Leonard,2012-13,2013-03-08,San Antonio Spurs,Portland Trail Blazers,Home,San Antonio,L,No Travel,0,America/Chicago,-,1,1,43,32,16,0,7,14,0.5,1,4,0.25,1,6,10,0.6,1,1,3,3,6,0,0,0,1,1,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.536,0.554,0.217,117.2,121.9,-4.7,79.5,0.08,0.11387931034482758,-0.03387931034482758,0,no load manage
21200944,Kawhi Leonard,2012-13,2013-03-11,San Antonio Spurs,Oklahoma City Thunder,Home,San Antonio,W,No Travel,0,America/Chicago,-,2,2,44,35,17,0,8,17,0.471,1,4,0.25,NA,7,13,0.5384615384615384,0,0,2,2,4,1,3,0,0,3,-4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,0.5,0.239,109.1,115.2,-6.1,74.44,0.098,0.11387931034482758,-0.015879310344827577,0,no load manage
21200967,Kawhi Leonard,2012-13,2013-03-14,San Antonio Spurs,Dallas Mavericks,Home,San Antonio,W,Minneapolis - San Antonio,1109,America/Chicago,~2.46 hours,1,2,45,34,12,0,5,14,0.357,1,5,0.2,1,4,9,0.4444444444444444,1,1,2,4,6,3,0,1,1,0,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.393,0.416,0.192,106.2,88.9,17.3,75.74,0.084,0.11387931034482758,-0.029879310344827575,1,sit out one game
21200982,Kawhi Leonard,2012-13,2013-03-16,San Antonio Spurs,Cleveland Cavaliers,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,46,33,24,0,8,16,0.5,1,2,0.5,0.875,7,14,0.5,7,8,4,9,13,4,2,2,1,2,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.531,0.615,0.273,131.4,94.4,37.1,86.14,0.205,0.11387931034482758,0.09112068965517241,0,no load manage
21201016,Kawhi Leonard,2012-13,2013-03-20,San Antonio Spurs,Golden State Warriors,Home,San Antonio,W,No Travel,0,America/Chicago,-,3,3,47,33,9,0,4,7,0.571,1,2,0.5,NA,3,5,0.6,0,0,0,4,4,0,0,1,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.643,0.643,0.114,106.3,101.6,4.7,76.99,0.054,0.11387931034482758,-0.05987931034482758,0,no load manage
21201030,Kawhi Leonard,2012-13,2013-03-22,San Antonio Spurs,Utah Jazz,Home,San Antonio,W,No Travel,0,America/Chicago,-,1,1,48,43,21,0,9,14,0.643,3,4,0.75,NA,6,10,0.6,0,0,3,5,8,0,2,2,2,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,0.75,0.174,108.4,92.9,15.6,78.43,0.157,0.11387931034482758,0.04312068965517242,0,no load manage
